Date,Open,High,Low,Close,perct
1990-07-03,0.0,0.0,0.0,279.02,
1990-07-05,0.0,0.0,0.0,284.04,
1990-07-06,0.0,0.0,0.0,289.04,
1990-07-09,0.0,0.0,0.0,289.69,3.8240986309225207
1990-07-10,0.0,0.0,0.0,288.69,1.637093367131385
1990-07-11,0.0,0.0,0.0,293.3,1.4738444505950667
1990-07-12,0.0,0.0,0.0,296.21,2.2506817632641685
1990-07-13,0.0,0.0,0.0,296.34,2.64990127818767
1990-07-16,0.0,0.0,0.0,287.96,-1.820661438799874
1990-07-17,0.0,0.0,0.0,295.39,-0.27683062692008775
1990-07-18,0.0,0.0,0.0,298.23,0.63778092731323
1990-07-19,0.0,0.0,0.0,301.5,4.702041950270882
1990-07-20,0.0,0.0,0.0,302.59,2.437455567216219
1990-07-25,0.0,0.0,0.0,321.76,7.889883646849725
1990-07-26,0.0,0.0,0.0,323.58,7.323383084577117
1990-07-27,0.0,0.0,0.0,329.65,8.942793879506922
1990-07-30,0.0,0.0,0.0,347.44,7.981103928393836
1990-08-03,0.0,0.0,0.0,337.29,4.236973854997245
1990-08-07,0.0,0.0,0.0,331.45,0.5460336720764474
1990-08-08,0.0,0.0,0.0,322.11,-7.290467418834908
1990-08-09,0.0,0.0,0.0,325.69,-3.4391769693735483
1990-08-10,0.0,0.0,0.0,333.35,0.5732387992155736
1990-08-13,0.0,0.0,0.0,348.98,8.34187078948186
1990-08-16,0.0,0.0,0.0,349.39,7.276858362246301
1990-08-17,0.0,0.0,0.0,347.99,4.39178041097945
1990-08-20,0.0,0.0,0.0,353.19,1.2063728580434372
1990-08-21,0.0,0.0,0.0,363.66,4.084261140845484
1990-08-22,0.0,0.0,0.0,369.95,6.310526164544953
1990-08-23,0.0,0.0,0.0,368.14,4.232849174665205
1990-08-27,0.0,0.0,0.0,384.78,5.807622504537193
1990-08-28,0.0,0.0,0.0,384.39,3.9032301662386857
1990-08-29,0.0,0.0,0.0,384.88,4.547183136850123
1990-08-30,0.0,0.0,0.0,400.06,3.9711003690420625
1990-09-03,0.0,0.0,0.0,407.13,5.915866697884951
1990-09-04,0.0,0.0,0.0,392.47,1.9720432342548406
1990-09-05,0.0,0.0,0.0,389.82,-2.55961605759137
1990-09-06,0.0,0.0,0.0,396.51,-2.6085034264239937
1990-09-07,0.0,0.0,0.0,404.11,2.965831783321022
