Date,Open,High,Low,Close,perct
1990-07-03,0.0,0.0,0.0,279.02,
1990-07-05,0.0,0.0,0.0,284.04,
1990-07-06,0.0,0.0,0.0,289.04,
1990-07-09,0.0,0.0,0.0,289.69,
1990-07-10,0.0,0.0,0.0,288.69,3.465701383413375
1990-07-11,0.0,0.0,0.0,293.3,3.2601042106745552
1990-07-12,0.0,0.0,0.0,296.21,2.480625518959286
1990-07-13,0.0,0.0,0.0,296.34,2.2955573198936747
1990-07-16,0.0,0.0,0.0,287.96,-0.25286639648065545
1990-07-17,0.0,0.0,0.0,295.39,0.7125809751107965
1990-07-18,0.0,0.0,0.0,298.23,0.6819486175348715
1990-07-19,0.0,0.0,0.0,301.5,1.7412431666329269
1990-07-20,0.0,0.0,0.0,302.59,5.080566745381304
1990-07-25,0.0,0.0,0.0,321.76,8.927181014929417
1990-07-26,0.0,0.0,0.0,323.58,8.50015089025247
1990-07-27,0.0,0.0,0.0,329.65,9.336650082918723
1990-07-30,0.0,0.0,0.0,347.44,14.822036418916682
1990-08-03,0.0,0.0,0.0,337.29,4.826578816509212
1990-08-07,0.0,0.0,0.0,331.45,2.432165152357996
1990-08-08,0.0,0.0,0.0,322.11,-2.287274381920213
1990-08-09,0.0,0.0,0.0,325.69,-6.260073681786778
1990-08-10,0.0,0.0,0.0,333.35,-1.1681342464941054
1990-08-13,0.0,0.0,0.0,348.98,5.2888821843415315
1990-08-16,0.0,0.0,0.0,349.39,8.469156499332513
1990-08-17,0.0,0.0,0.0,347.99,6.847001750130488
1990-08-20,0.0,0.0,0.0,353.19,5.95170241487925
1990-08-21,0.0,0.0,0.0,363.66,4.206544787666914
1990-08-22,0.0,0.0,0.0,369.95,5.884541629697466
1990-08-23,0.0,0.0,0.0,368.14,5.790396275755043
1990-08-27,0.0,0.0,0.0,384.78,8.944194342988183
1990-08-28,0.0,0.0,0.0,384.39,5.700379475334088
1990-08-29,0.0,0.0,0.0,384.88,4.03568049736451
1990-08-30,0.0,0.0,0.0,400.06,8.670614440158644
1990-09-03,0.0,0.0,0.0,407.13,5.808513956026815
1990-09-04,0.0,0.0,0.0,392.47,2.1020317906293116
1990-09-05,0.0,0.0,0.0,389.82,1.2835169403450521
1990-09-06,0.0,0.0,0.0,396.51,-0.8873668949657514
1990-09-07,0.0,0.0,0.0,404.11,-0.7417778105273385
