Date,Open,High,Low,Close,perct
1990-07-03,0.0,0.0,0.0,279.02,
1990-07-05,0.0,0.0,0.0,284.04,
1990-07-06,0.0,0.0,0.0,289.04,
1990-07-09,0.0,0.0,0.0,289.69,
1990-07-10,0.0,0.0,0.0,288.69,
1990-07-11,0.0,0.0,0.0,293.3,
1990-07-12,0.0,0.0,0.0,296.21,
1990-07-13,0.0,0.0,0.0,296.34,6.20744032685829
1990-07-16,0.0,0.0,0.0,287.96,1.3800873116462213
1990-07-17,0.0,0.0,0.0,295.39,2.196927760863531
1990-07-18,0.0,0.0,0.0,298.23,2.9479788739687365
1990-07-19,0.0,0.0,0.0,301.5,4.437285669749571
1990-07-20,0.0,0.0,0.0,302.59,3.167405386975773
1990-07-25,0.0,0.0,0.0,321.76,8.625637216839394
1990-07-26,0.0,0.0,0.0,323.58,9.192144158736596
1990-07-27,0.0,0.0,0.0,329.65,14.477705236838446
1990-07-30,0.0,0.0,0.0,347.44,17.620772538000608
1990-08-03,0.0,0.0,0.0,337.29,13.097273916105024
1990-08-07,0.0,0.0,0.0,331.45,9.933665008291868
1990-08-08,0.0,0.0,0.0,322.11,6.450973264152822
1990-08-09,0.0,0.0,0.0,325.69,1.2214072600696255
1990-08-10,0.0,0.0,0.0,333.35,3.019346065887902
1990-08-13,0.0,0.0,0.0,348.98,5.8637949340209445
1990-08-16,0.0,0.0,0.0,349.39,0.5612479852636483
1990-08-17,0.0,0.0,0.0,347.99,3.172344273473854
1990-08-20,0.0,0.0,0.0,353.19,6.559058681550752
1990-08-21,0.0,0.0,0.0,363.66,12.899320108037628
1990-08-22,0.0,0.0,0.0,369.95,13.589609751604286
1990-08-23,0.0,0.0,0.0,368.14,10.436478176091185
1990-08-27,0.0,0.0,0.0,384.78,10.258467533956093
1990-08-28,0.0,0.0,0.0,384.39,10.017458999971367
1990-08-29,0.0,0.0,0.0,384.88,10.600879335613087
1990-08-30,0.0,0.0,0.0,400.06,13.270477646592482
1990-09-03,0.0,0.0,0.0,407.13,11.953473024253427
1990-09-04,0.0,0.0,0.0,392.47,6.087309095823784
1990-09-05,0.0,0.0,0.0,389.82,5.889063943065139
1990-09-06,0.0,0.0,0.0,396.51,3.048495244035564
1990-09-07,0.0,0.0,0.0,404.11,5.13020630089234
1990-09-10,0.0,0.0,0.0,411.11,6.815111203492009
