Date,Open,High,Low,Close,perct
1990-07-03,0.0,0.0,0.0,279.02,
1990-07-05,0.0,0.0,0.0,284.04,
1990-07-06,0.0,0.0,0.0,289.04,
1990-07-09,0.0,0.0,0.0,289.69,
1990-07-10,0.0,0.0,0.0,288.69,
1990-07-11,0.0,0.0,0.0,293.3,5.117912694430515
1990-07-12,0.0,0.0,0.0,296.21,4.284607801718039
1990-07-13,0.0,0.0,0.0,296.34,2.525601992803743
1990-07-16,0.0,0.0,0.0,287.96,-0.5971900997618178
1990-07-17,0.0,0.0,0.0,295.39,2.320828570438877
1990-07-18,0.0,0.0,0.0,298.23,1.680872826457545
1990-07-19,0.0,0.0,0.0,301.5,1.785895141960097
1990-07-20,0.0,0.0,0.0,302.59,2.1090639130728164
1990-07-25,0.0,0.0,0.0,321.76,11.737741352965699
1990-07-26,0.0,0.0,0.0,323.58,9.543315616642417
1990-07-27,0.0,0.0,0.0,329.65,10.535492740502278
1990-07-30,0.0,0.0,0.0,347.44,15.237147595356547
1990-08-03,0.0,0.0,0.0,337.29,11.46766251363232
1990-08-07,0.0,0.0,0.0,331.45,3.011561412232709
1990-08-08,0.0,0.0,0.0,322.11,-0.45429260152047846
1990-08-09,0.0,0.0,0.0,325.69,-1.2012740785681757
1990-08-10,0.0,0.0,0.0,333.35,-4.055376467879341
1990-08-13,0.0,0.0,0.0,348.98,3.4658602389634865
1990-08-16,0.0,0.0,0.0,349.39,5.412581083119619
1990-08-17,0.0,0.0,0.0,347.99,8.034522368135114
1990-08-20,0.0,0.0,0.0,353.19,8.443612023703523
1990-08-21,0.0,0.0,0.0,363.66,9.092545372731365
1990-08-22,0.0,0.0,0.0,369.95,6.008940340420651
1990-08-23,0.0,0.0,0.0,368.14,5.366495892841812
1990-08-27,0.0,0.0,0.0,384.78,10.572142877668881
1990-08-28,0.0,0.0,0.0,384.39,8.833772190605615
1990-08-29,0.0,0.0,0.0,384.88,5.835120717153373
1990-08-30,0.0,0.0,0.0,400.06,8.138937694283015
1990-09-03,0.0,0.0,0.0,407.13,10.591079480632388
1990-09-04,0.0,0.0,0.0,392.47,1.9985446229014059
1990-09-05,0.0,0.0,0.0,389.82,1.4126277998907284
1990-09-06,0.0,0.0,0.0,396.51,3.0217210559135452
1990-09-07,0.0,0.0,0.0,404.11,1.0123481477778427
