Date,Open,High,Low,Close,perct
1990-07-03,0.0,0.0,0.0,279.02,
1990-07-05,0.0,0.0,0.0,284.04,
1990-07-06,0.0,0.0,0.0,289.04,
1990-07-09,0.0,0.0,0.0,289.69,
1990-07-10,0.0,0.0,0.0,288.69,
1990-07-11,0.0,0.0,0.0,293.3,
1990-07-12,0.0,0.0,0.0,296.21,
1990-07-13,0.0,0.0,0.0,296.34,
1990-07-16,0.0,0.0,0.0,287.96,
1990-07-17,0.0,0.0,0.0,295.39,5.866962941724623
1990-07-18,0.0,0.0,0.0,298.23,4.995775242923543
1990-07-19,0.0,0.0,0.0,301.5,4.3108220315527035
1990-07-20,0.0,0.0,0.0,302.59,4.453036004004261
1990-07-25,0.0,0.0,0.0,321.76,11.455194152897576
1990-07-26,0.0,0.0,0.0,323.58,10.323900443232176
1990-07-27,0.0,0.0,0.0,329.65,11.289288005131496
1990-07-30,0.0,0.0,0.0,347.44,17.243706553283403
1990-08-03,0.0,0.0,0.0,337.29,17.130851507153793
1990-08-07,0.0,0.0,0.0,331.45,12.207589965807912
1990-08-08,0.0,0.0,0.0,322.11,8.007242732119508
1990-08-09,0.0,0.0,0.0,325.69,8.023217247097847
1990-08-10,0.0,0.0,0.0,333.35,10.165570574044096
1990-08-13,0.0,0.0,0.0,348.98,8.45972153157635
1990-08-16,0.0,0.0,0.0,349.39,7.976389146424381
1990-08-17,0.0,0.0,0.0,347.99,5.563476414378883
1990-08-20,0.0,0.0,0.0,353.19,1.6549620078286864
1990-08-21,0.0,0.0,0.0,363.66,7.818197989860366
1990-08-22,0.0,0.0,0.0,369.95,11.615628299894396
1990-08-23,0.0,0.0,0.0,368.14,14.290149327869358
1990-08-27,0.0,0.0,0.0,384.78,18.14301943565968
1990-08-28,0.0,0.0,0.0,384.39,15.311234438278063
1990-08-29,0.0,0.0,0.0,384.88,10.287122471201783
1990-08-30,0.0,0.0,0.0,400.06,14.502418500815708
1990-09-03,0.0,0.0,0.0,407.13,16.994741228196204
1990-09-04,0.0,0.0,0.0,392.47,11.121492680993256
1990-09-05,0.0,0.0,0.0,389.82,7.193532420392671
1990-09-06,0.0,0.0,0.0,396.51,7.1793485606163046
1990-09-07,0.0,0.0,0.0,404.11,9.770739392622389
1990-09-10,0.0,0.0,0.0,411.11,6.84287125110454
