Date,Open,High,Low,Close,perct
1990-07-03,0.0,0.0,0.0,279.02,
1990-07-05,0.0,0.0,0.0,284.04,
1990-07-06,0.0,0.0,0.0,289.04,
1990-07-09,0.0,0.0,0.0,289.69,
1990-07-10,0.0,0.0,0.0,288.69,
1990-07-11,0.0,0.0,0.0,293.3,
1990-07-12,0.0,0.0,0.0,296.21,
1990-07-13,0.0,0.0,0.0,296.34,
1990-07-16,0.0,0.0,0.0,287.96,
1990-07-17,0.0,0.0,0.0,295.39,
1990-07-18,0.0,0.0,0.0,298.23,6.884811124650582
1990-07-19,0.0,0.0,0.0,301.5,6.1470215462610724
1990-07-20,0.0,0.0,0.0,302.59,4.687932466094651
1990-07-25,0.0,0.0,0.0,321.76,11.070454623908319
1990-07-26,0.0,0.0,0.0,323.58,12.085628182479468
1990-07-27,0.0,0.0,0.0,329.65,12.393453801568356
1990-07-30,0.0,0.0,0.0,347.44,17.295162215995404
1990-08-03,0.0,0.0,0.0,337.29,13.81858675845315
1990-08-07,0.0,0.0,0.0,331.45,15.102792054452024
1990-08-08,0.0,0.0,0.0,322.11,9.045668438335767
1990-08-09,0.0,0.0,0.0,325.69,9.207658518593021
1990-08-10,0.0,0.0,0.0,333.35,10.563847429519086
1990-08-13,0.0,0.0,0.0,348.98,15.330975907994329
1990-08-16,0.0,0.0,0.0,349.39,8.587145698657366
1990-08-17,0.0,0.0,0.0,347.99,7.543729525928683
1990-08-20,0.0,0.0,0.0,353.19,7.140907022599734
1990-08-21,0.0,0.0,0.0,363.66,4.668431959475015
1990-08-22,0.0,0.0,0.0,369.95,9.683062053425814
1990-08-23,0.0,0.0,0.0,368.14,11.069542917483787
1990-08-27,0.0,0.0,0.0,384.78,19.456086430101507
1990-08-28,0.0,0.0,0.0,384.39,18.023273665141687
1990-08-29,0.0,0.0,0.0,384.88,15.458227088645543
1990-08-30,0.0,0.0,0.0,400.06,14.63694194509712
1990-09-03,0.0,0.0,0.0,407.13,16.525945218809923
1990-09-04,0.0,0.0,0.0,392.47,12.781976493577389
1990-09-05,0.0,0.0,0.0,389.82,10.371188312239866
1990-09-06,0.0,0.0,0.0,396.51,9.033162844415116
1990-09-07,0.0,0.0,0.0,404.11,9.233680227057732
1990-09-10,0.0,0.0,0.0,411.11,11.672189927744881
1990-09-11,0.0,0.0,0.0,422.07,9.691252144082327
